SaleDate,CouncilArea,RealEstateAgent,RegionName,Suburb,AvgRoomSize,Bathrooms,Bedrooms,BuildingArea,BuildingToLandRatio,CarSpots,DistanceToCBD,LandSize,Latitude,Longitude,NeighbouringProperties,Postcode,PropertyAge,Rooms,YearBuilt,Price
2017-01-07,Bayside_City,Other,Southern_Metropolitan,Brighton,46.0,1.0,1.0,46.0,0.0230807827395885,1.0,10.5,1993.0,-37.88468,144.99722,10579.0,3186.0,17.0,1.0,2000.0,380000.0
2017-01-07,Bayside_City,Buxton,Southern_Metropolitan,Brighton_East,59.75,3.0,4.0,239.0,0.6927536231884058,2.0,10.3,345.0,-37.91503,145.00888,6938.0,3187.0,16.0,4.0,2001.0,1731000.0
2017-01-07,Hume_City,Barry,Northern_Metropolitan,Other,41.07,2.0,3.0,123.21,0.4968145161290322,3.0,14.0,248.0,-37.68358,144.92387,4294.0,3047.0,7.0,3.0,2010.0,465000.0
2017-01-07,Hume_City,Ypa,Northern_Metropolitan,Other,36.66666666666666,1.0,3.0,110.0,0.1909722222222222,0.0,14.0,576.0,-37.69237,144.93144,4294.0,3047.0,18.0,3.0,1999.0,518500.0
2017-01-07,Brimbank_City,Hockingstuart,Western_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,6.4,512.0,-37.80046,145.0032,962.0,3012.0,47.0,3.0,1970.0,665000.0
2017-01-07,Moreland_City,Jellis,Northern_Metropolitan,Brunswick,66.5,1.0,2.0,133.0,1.0,1.0,5.2,0.0,-37.77742,144.95666,11918.0,3056.0,47.0,2.0,1970.0,692000.0
2017-01-07,Moreland_City,Other,Northern_Metropolitan,Other,66.5,1.0,2.0,133.0,0.4222222222222222,0.0,4.0,315.0,-37.76386,144.97783,5533.0,3057.0,47.0,2.0,1970.0,1305000.0
2017-01-07,Moreland_City,Brad,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.4130434782608695,1.0,5.2,322.0,-37.76073,144.94803,7082.0,3055.0,47.0,3.0,1970.0,1100000.0
2017-01-07,Moreland_City,Jellis,Northern_Metropolitan,Other,66.5,1.0,2.0,133.0,1.0,1.0,5.2,0.0,-37.76732,144.94098,7082.0,3055.0,47.0,2.0,1970.0,573000.0
2017-01-07,Manningham_City,Fletchers,Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.2107765451664025,2.0,10.8,631.0,-37.77615,145.08907,4480.0,3105.0,47.0,3.0,1970.0,1060000.0
2017-01-07,Banyule_City,Barry,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.1988041853512705,2.0,12.1,669.0,-37.70834,145.05424,10175.0,3083.0,47.0,3.0,1970.0,805000.0
2017-01-07,Banyule_City,Ray,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.2281303602058319,1.0,12.1,583.0,-37.70074,145.0648,10175.0,3083.0,47.0,3.0,1970.0,682000.0
2017-01-07,Banyule_City,Stockdale,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,12.1,512.0,-37.80046,145.0032,10175.0,3083.0,47.0,3.0,1970.0,510000.0
2017-01-07,Melton_City,Barry,Western_Metropolitan,Other,76.66666666666667,2.0,3.0,230.0,0.4872881355932203,2.0,14.8,472.0,-37.7331,144.76282,1686.0,3023.0,12.0,3.0,2005.0,535000.0
2017-01-07,Whitehorse_City,Ray,Eastern_Metropolitan,Other,35.187025,1.0,4.0,140.7481,0.2625897388059701,1.0,14.7,536.0,-37.8534,145.14218,4048.0,3151.0,47.0,4.0,1970.0,1088000.0
2017-01-07,Whitehorse_City,Fletchers,Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.236234458259325,1.0,14.7,563.0,-37.85771,145.15466,4048.0,3151.0,47.0,3.0,1970.0,1180000.0
2017-01-07,Brimbank_City,Ypa,Western_Metropolitan,Other,48.333333333333336,2.0,3.0,145.0,0.3652392947103274,2.0,14.8,397.0,-37.75107,144.78415,2674.0,3023.0,10.0,3.0,2007.0,630000.0
2017-01-07,Boroondara_City,Noel,Southern_Metropolitan,Camberwell,38.0,1.0,2.0,76.0,0.5801526717557252,1.0,7.7,131.0,-37.84716,145.07351,8920.0,3124.0,42.0,2.0,1975.0,677000.0
2017-01-07,Boroondara_City,Jellis,Southern_Metropolitan,Camberwell,66.5,1.0,2.0,133.0,1.0,1.0,7.7,0.0,-37.83202,145.06095,8920.0,3124.0,47.0,2.0,1970.0,670000.0
2017-01-07,Boroondara_City,Other,Southern_Metropolitan,Camberwell,74.33333333333333,2.0,3.0,223.0,0.9823788546255506,2.0,7.7,227.0,-37.84689,145.05863,8920.0,3124.0,11.0,3.0,2006.0,1320000.0
2017-01-07,Boroondara_City,Nelson,Southern_Metropolitan,Other,43.25,2.0,2.0,86.5,0.0106265356265356,1.0,8.4,8140.0,-37.82091,145.06011,3265.0,3126.0,2.0,2.0,2015.0,816000.0
2017-01-07,Melbourne_City,Woodards,Northern_Metropolitan,Other,30.6,1.0,1.0,30.6,1.0,1.0,1.6,0.0,-37.79859,144.97336,6786.0,3053.0,47.0,1.0,1970.0,350000.0
2017-01-07,Melbourne_City,Woodards,Northern_Metropolitan,Other,66.5,2.0,2.0,133.0,1.0,1.0,1.6,0.0,-37.7969,144.9742,6786.0,3053.0,4.0,2.0,2013.0,620000.0
2017-01-07,Melbourne_City,Nelson,Northern_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.8807947019867549,2.0,1.6,151.0,-37.79449,144.97406,6786.0,3053.0,47.0,3.0,1970.0,1760000.0
2017-01-07,Glen_Eira_City,Ray,Southern_Metropolitan,Carnegie,133.0,1.0,3.0,133.0,0.259765625,2.0,10.1,512.0,-37.80046,145.0032,7822.0,3163.0,47.0,1.0,1970.0,300000.0
2017-01-07,Melton_City,Other,Western_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.4418604651162791,2.0,14.8,301.0,-37.74397,144.73472,7719.0,3023.0,47.0,3.0,1970.0,545000.0
2017-01-07,Glen_Eira_City,Gary,Southern_Metropolitan,Other,33.25,1.0,3.0,133.0,0.259765625,2.0,8.7,512.0,-37.80046,145.0032,5051.0,3162.0,47.0,4.0,1970.0,1800000.0
2017-01-07,Glen_Eira_City,Hockingstuart,Southern_Metropolitan,Other,66.5,2.0,2.0,133.0,0.5911111111111111,1.0,8.7,225.0,-37.89565,145.0234,5051.0,3162.0,47.0,2.0,1970.0,1091500.0
2017-01-07,Bayside_City,O_Brien,Southern_Metropolitan,Other,26.6,2.0,5.0,133.0,0.2333333333333333,2.0,17.9,570.0,-37.96763,145.07898,9758.0,3192.0,47.0,5.0,1970.0,1140000.0
2017-01-07,Bayside_City,Other,Southern_Metropolitan,Other,49.66666666666666,3.0,3.0,149.0,0.93125,2.0,17.9,160.0,-37.96062,145.04296,9758.0,3192.0,4.0,3.0,2013.0,950000.0
2017-01-07,Bayside_City,Ray,Southern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,17.9,512.0,-37.80046,145.0032,9758.0,3192.0,47.0,2.0,1970.0,1171000.0
2017-01-07,Bayside_City,Other,Southern_Metropolitan,Other,66.5,1.0,2.0,133.0,1.0,1.0,17.9,0.0,-37.97143,145.05219,9758.0,3192.0,47.0,2.0,1970.0,425000.0
2017-01-07,Bayside_City,Ray,Southern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.2180327868852459,2.0,17.9,610.0,-37.95629,145.06031,9758.0,3192.0,47.0,3.0,1970.0,1116000.0
2017-01-07,Yarra_City,Nelson,Northern_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.2472118959107806,2.0,3.6,538.0,-37.79297,144.99776,2954.0,3068.0,22.0,3.0,1995.0,1030000.0
2017-01-07,Darebin_City,Jellis,Northern_Metropolitan,Coburg,50.0,1.0,2.0,100.0,0.2857142857142857,1.0,6.7,350.0,-37.74483,144.97269,11204.0,3058.0,97.0,2.0,1920.0,900000.0
2017-01-07,Darebin_City,Raine,Northern_Metropolitan,Coburg,66.5,1.0,3.0,133.0,0.259765625,2.0,6.7,512.0,-37.80046,145.0032,11204.0,3058.0,47.0,2.0,1970.0,620000.0
2017-01-07,Darebin_City,Other,Northern_Metropolitan,Coburg,20.0,2.0,4.0,80.0,0.1727861771058315,2.0,6.7,463.0,-37.73704,144.97959,11204.0,3058.0,57.0,4.0,1960.0,922000.0
2017-01-07,Darebin_City,Jellis,Northern_Metropolitan,Coburg,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,6.7,512.0,-37.75279,144.95379,11204.0,3058.0,47.0,3.0,1970.0,1077000.0
2017-01-07,Darebin_City,Raine,Northern_Metropolitan,Other,33.25,1.0,3.0,133.0,0.259765625,2.0,6.7,512.0,-37.80046,145.0032,3445.0,3058.0,47.0,4.0,1970.0,800000.0
2017-01-07,Darebin_City,Jellis,Northern_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.4493243243243243,2.0,6.7,296.0,-37.72495,144.98348,3445.0,3058.0,47.0,3.0,1970.0,805000.0
2017-01-07,Hume_City,Other,Northern_Metropolitan,Other,33.25,1.0,3.0,133.0,0.259765625,2.0,20.6,512.0,-37.80046,145.0032,15510.0,3064.0,47.0,4.0,1970.0,607000.0
2017-01-07,Hume_City,Other,Northern_Metropolitan,Other,39.0,1.0,3.0,117.0,0.1797235023041474,4.0,20.6,651.0,-37.60329,144.93948,15510.0,3064.0,27.0,3.0,1990.0,515500.0
2017-01-07,Hume_City,Other,Northern_Metropolitan,Other,33.25,1.0,3.0,133.0,0.259765625,2.0,20.6,512.0,-37.80046,145.0032,15510.0,3064.0,47.0,4.0,1970.0,509500.0
2017-01-07,Hume_City,Other,Northern_Metropolitan,Other,75.16666666666667,2.0,3.0,225.5,0.3648867313915858,3.0,20.6,618.0,-37.59715,144.89656,15510.0,3064.0,3.0,3.0,2014.0,660000.0
2017-01-07,Maroondah_City,Other,Eastern_Metropolitan,Other,56.25,2.0,4.0,225.0,0.2556818181818182,2.0,23.0,880.0,-37.79587,145.2683,11925.0,3136.0,47.0,4.0,1970.0,932000.0
2017-01-07,Maroondah_City,Rw,Eastern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,23.0,512.0,-37.80046,145.0032,11925.0,3136.0,47.0,2.0,1970.0,566100.0
2017-01-07,Maroondah_City,Mcgrath,Eastern_Metropolitan,Other,55.0,1.0,2.0,110.0,0.3525641025641026,1.0,23.0,312.0,-37.80752,145.27212,11925.0,3136.0,23.0,2.0,1994.0,570000.0
2017-01-07,Maroondah_City,Barry,Eastern_Metropolitan,Other,33.25,2.0,4.0,133.0,0.5450819672131147,2.0,23.0,244.0,-37.80267,145.27569,11925.0,3136.0,47.0,4.0,1970.0,875000.0
2017-01-07,Maroondah_City,Other,Eastern_Metropolitan,Other,33.25,1.0,3.0,133.0,0.259765625,2.0,23.0,512.0,-37.76883,145.27931,2985.0,3136.0,47.0,4.0,1970.0,810000.0
2017-01-07,Greater_Dandenong_City,Other,South_Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,24.7,512.0,-37.80046,145.0032,10894.0,3175.0,47.0,3.0,1970.0,585000.0
2017-01-07,Greater_Dandenong_City,Other,South_Eastern_Metropolitan,Other,66.5,1.0,2.0,133.0,0.8525641025641025,0.0,24.7,156.0,-37.98712,145.22262,10894.0,3175.0,47.0,2.0,1970.0,348000.0
2017-01-07,Greater_Dandenong_City,Barry,South_Eastern_Metropolitan,Other,40.0,1.0,3.0,120.0,0.1967213114754098,1.0,24.7,610.0,-37.96322,145.20586,8322.0,3175.0,47.0,3.0,1970.0,627000.0
2017-01-07,Greater_Dandenong_City,O_Brien,South_Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.1770972037283621,2.0,24.7,751.0,-37.96609,145.21997,8322.0,3175.0,47.0,3.0,1970.0,760000.0
2017-01-07,Nillumbik_Shire,Other,Northern_Victoria,Other,30.5,1.0,2.0,61.0,0.1,0.0,21.8,610.0,-37.67629,145.15589,4258.0,3089.0,78.0,2.0,1939.0,621000.0
2017-01-07,Kingston_City,Buxton,South_Eastern_Metropolitan,Other,66.5,1.0,2.0,133.0,0.6751269035532995,1.0,22.2,197.0,-37.98412,145.13433,3940.0,3172.0,42.0,2.0,1975.0,612000.0
2017-01-07,Manningham_City,Other,Eastern_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,1.0,2.0,12.4,0.0,-37.78653,145.12363,9028.0,3108.0,47.0,3.0,1970.0,840000.0
2017-01-07,Manningham_City,Other,Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,12.4,512.0,-37.80046,145.0032,9028.0,3108.0,47.0,3.0,1970.0,945000.0
2017-01-07,Manningham_City,Ray,Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,16.1,512.0,-37.80046,145.0032,4790.0,3111.0,47.0,3.0,1970.0,818000.0
2017-01-07,Manningham_City,Ray,Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,16.1,512.0,-37.80046,145.0032,4790.0,3111.0,47.0,3.0,1970.0,852000.0
2017-01-07,Kingston_City,Hodges,South_Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,27.0,512.0,-37.80046,145.0032,2546.0,3196.0,47.0,3.0,1970.0,1092000.0
2017-01-07,Banyule_City,Other,Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.1581450653983353,0.0,18.0,841.0,-37.71926,145.15082,6990.0,3095.0,47.0,3.0,1970.0,975000.0
2017-01-07,Banyule_City,Barry,Eastern_Metropolitan,Other,42.333333333333336,2.0,3.0,127.0,0.1497641509433962,0.0,18.0,848.0,-37.70913,145.1647,6990.0,3095.0,38.0,3.0,1979.0,805000.0
2017-01-07,Banyule_City,Barry,Eastern_Metropolitan,Other,33.25,1.0,3.0,133.0,0.259765625,2.0,18.0,512.0,-37.80046,145.0032,2346.0,3095.0,47.0,4.0,1970.0,770000.0
2017-01-07,Port_Phillip_City,Hockingstuart,Southern_Metropolitan,Other,133.0,1.0,3.0,133.0,0.259765625,2.0,7.2,512.0,-37.80046,145.0032,8989.0,3184.0,47.0,1.0,1970.0,425000.0
2017-01-07,Whittlesea_City,Hockingstuart,Northern_Metropolitan,Other,54.5,1.0,2.0,109.0,0.3105413105413105,2.0,19.6,351.0,-37.65099,145.04663,10926.0,3076.0,17.0,2.0,2000.0,437000.0
2017-01-07,Whittlesea_City,Hockingstuart,Northern_Metropolitan,Other,26.6,3.0,5.0,133.0,0.1878531073446327,2.0,19.6,708.0,-37.63888,145.02813,10926.0,3076.0,47.0,5.0,1970.0,660000.0
2017-01-07,Moonee_Valley_City,Other,Western_Metropolitan,Essendon,44.333333333333336,2.0,3.0,133.0,0.3015873015873015,2.0,7.5,441.0,-37.74664,144.92285,9264.0,3040.0,47.0,3.0,1970.0,1325000.0
2017-01-07,Moonee_Valley_City,Other,Western_Metropolitan,Essendon,133.0,1.0,1.0,133.0,1.0,1.0,7.5,0.0,-37.75515,144.92114,9264.0,3040.0,47.0,1.0,1970.0,310000.0
2017-01-07,Moonee_Valley_City,Brad,Western_Metropolitan,Essendon,1.0,1.0,3.0,3.0,0.0169491525423728,2.0,7.5,177.0,-37.7401,144.89674,9264.0,3040.0,47.0,3.0,1970.0,864000.0
2017-01-07,Moonee_Valley_City,Nelson,Western_Metropolitan,Essendon,47.0,1.0,1.0,47.0,1.0,1.0,7.5,0.0,-37.75121,144.91326,9264.0,3040.0,47.0,1.0,1970.0,291000.0
2017-01-07,Moonee_Valley_City,Brad,Western_Metropolitan,Other,38.0,1.0,3.0,114.0,0.4830508474576271,1.0,7.5,236.0,-37.75403,144.8867,588.0,3040.0,17.0,3.0,2000.0,750000.0
2017-01-07,Casey_City,Other,South_Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,28.8,512.0,-37.80046,145.0032,845.0,3177.0,47.0,3.0,1970.0,515000.0
2017-01-07,Casey_City,Barry,South_Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,28.8,512.0,-37.80046,145.0032,845.0,3177.0,47.0,3.0,1970.0,580000.0
2017-01-07,Darebin_City,Jellis,Northern_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.2782426778242677,0.0,5.7,478.0,-37.78022,145.01771,2970.0,3078.0,47.0,3.0,1970.0,1550000.0
2017-01-07,Hume_City,Barry,Northern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,13.1,512.0,-37.80046,145.0032,5070.0,3060.0,47.0,2.0,1970.0,672000.0
2017-01-07,Hume_City,Barry,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.220563847429519,2.0,13.1,603.0,-37.69863,144.96685,5070.0,3060.0,47.0,3.0,1970.0,720000.0
2017-01-07,Knox_City,Ray,Eastern_Metropolitan,Other,66.5,1.0,3.0,133.0,0.259765625,2.0,24.8,512.0,-37.80046,145.0032,10788.0,3156.0,47.0,2.0,1970.0,414000.0
2017-01-07,Moreland_City,Woodards,Northern_Metropolitan,Other,66.5,1.0,2.0,133.0,0.9568345323741008,0.0,3.6,139.0,-37.7836,144.98031,6244.0,3068.0,47.0,2.0,1970.0,1100000.0
2017-01-07,Maribyrnong_City,Nelson,Western_Metropolitan,Footscray,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,5.1,512.0,-37.80046,145.0032,7570.0,3011.0,47.0,3.0,1970.0,815000.0
2017-01-07,Maribyrnong_City,Other,Western_Metropolitan,Footscray,26.0,1.0,1.0,26.0,0.8666666666666667,0.0,5.1,30.0,-37.80141,144.89587,7570.0,3011.0,4.0,1.0,2013.0,170000.0
2017-01-07,Whitehorse_City,Ray,Eastern_Metropolitan,Other,33.25,1.0,4.0,133.0,0.1535796766743649,2.0,15.4,866.0,-37.83816,145.17783,4385.0,3131.0,47.0,4.0,1970.0,1372000.0
2017-01-07,Whitehorse_City,Noel,Eastern_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.376770538243626,2.0,15.4,353.0,-37.83401,145.17757,4385.0,3131.0,47.0,3.0,1970.0,850500.0
2017-01-07,Hume_City,Ypa,Western_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.244485294117647,2.0,12.9,544.0,-37.68541,144.88471,3285.0,3043.0,47.0,3.0,1970.0,625000.0
2017-01-07,Hume_City,Ypa,Western_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,12.9,512.0,-37.80046,145.0032,3285.0,3043.0,47.0,3.0,1970.0,650000.0
2017-01-07,Boroondara_City,Hockingstuart,Southern_Metropolitan,Glen_Iris,33.25,2.0,4.0,133.0,0.180461329715061,3.0,7.3,737.0,-37.86231,145.07213,10412.0,3146.0,47.0,4.0,1970.0,1910000.0
2017-01-07,Boroondara_City,Jellis,Southern_Metropolitan,Glen_Iris,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,7.3,512.0,-37.80046,145.0032,10412.0,3146.0,47.0,3.0,1970.0,1900000.0
2017-01-07,Boroondara_City,Other,Southern_Metropolitan,Glen_Iris,38.0,1.0,2.0,76.0,1.0,1.0,7.3,0.0,-37.85399,145.04699,10412.0,3146.0,52.0,2.0,1965.0,500000.0
2017-01-07,Boroondara_City,Other,Southern_Metropolitan,Glen_Iris,66.5,1.0,2.0,133.0,1.0,1.0,7.3,0.0,-37.85546,145.04998,10412.0,3146.0,47.0,2.0,1970.0,523000.0
2017-01-07,Monash_City,Ray,Eastern_Metropolitan,Other,33.25,1.0,3.0,133.0,0.259765625,2.0,16.7,512.0,-37.80046,145.0032,15321.0,3150.0,47.0,4.0,1970.0,1250000.0
2017-01-07,Moreland_City,Barry,Northern_Metropolitan,Glenroy,66.5,1.0,3.0,133.0,0.259765625,2.0,11.2,512.0,-37.80046,145.0032,8870.0,3046.0,47.0,2.0,1970.0,460000.0
2017-01-07,Moreland_City,Barry,Northern_Metropolitan,Glenroy,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,11.2,512.0,-37.80046,145.0032,8870.0,3046.0,47.0,3.0,1970.0,600000.0
2017-01-07,Moreland_City,Other,Northern_Metropolitan,Glenroy,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,11.2,512.0,-37.80046,145.0032,8870.0,3046.0,47.0,3.0,1970.0,595000.0
2017-01-07,Moreland_City,Jellis,Northern_Metropolitan,Glenroy,44.333333333333336,1.0,3.0,133.0,0.6855670103092784,1.0,11.2,194.0,-37.70168,144.94862,8870.0,3046.0,6.0,3.0,2011.0,525000.0
2017-01-07,Moreland_City,Barry,Northern_Metropolitan,Glenroy,44.333333333333336,1.0,3.0,133.0,0.2046153846153846,2.0,11.2,650.0,-37.71399,144.92264,8870.0,3046.0,47.0,3.0,1970.0,847000.0
2017-01-07,Banyule_City,Hockingstuart,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,16.1,512.0,-37.80046,145.0032,8524.0,3088.0,47.0,3.0,1970.0,645000.0
2017-01-07,Banyule_City,Other,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,16.1,512.0,-37.80046,145.0032,8524.0,3088.0,47.0,3.0,1970.0,880000.0
2017-01-07,Banyule_City,Other,Northern_Metropolitan,Other,53.5,2.0,2.0,107.0,0.5144230769230769,1.0,16.1,208.0,-37.70267,145.09526,8524.0,3088.0,17.0,2.0,2000.0,695000.0
2017-01-07,Hume_City,Ypa,Northern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,20.4,512.0,-37.80046,145.0032,4864.0,3059.0,47.0,3.0,1970.0,630000.0
2017-01-07,Moreland_City,Harcourts,Northern_Metropolitan,Other,66.5,1.0,2.0,133.0,0.4375,2.0,11.2,304.0,-37.70733,144.94041,2606.0,3046.0,47.0,2.0,1970.0,500000.0
2017-01-07,Bayside_City,Buxton,Southern_Metropolitan,Hampton,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,13.8,512.0,-37.80046,145.0032,5454.0,3188.0,47.0,3.0,1970.0,1910000.0
2017-01-07,Bayside_City,Mcgrath,Southern_Metropolitan,Other,68.0,1.0,3.0,204.0,0.1388699795779441,2.0,13.8,1469.0,-37.93433,145.02984,2356.0,3188.0,47.0,3.0,1970.0,1140000.0
2017-01-07,Boroondara_City,Other,Southern_Metropolitan,Hawthorn,133.0,1.0,1.0,133.0,0.1461538461538461,1.0,5.3,910.0,-37.81333,145.01932,11308.0,3122.0,47.0,1.0,1970.0,395000.0
2017-01-07,Boroondara_City,Jellis,Southern_Metropolitan,Hawthorn,30.0,1.0,3.0,90.0,0.0834105653382761,1.0,5.3,1079.0,-37.82987,145.03421,11308.0,3122.0,77.0,3.0,1940.0,1000000.0
2017-01-07,Boroondara_City,Other,Southern_Metropolitan,Hawthorn,66.5,1.0,2.0,133.0,0.0568862275449101,1.0,5.3,2338.0,-37.83032,145.03899,11308.0,3122.0,47.0,2.0,1970.0,450000.0
2017-01-07,Boroondara_City,Jellis,Southern_Metropolitan,Hawthorn,66.5,1.0,3.0,133.0,0.259765625,2.0,5.3,512.0,-37.80046,145.0032,11308.0,3122.0,47.0,2.0,1970.0,820000.0
2017-01-07,Boroondara_City,Jellis,Southern_Metropolitan,Hawthorn,35.5,1.0,2.0,71.0,0.0461038961038961,1.0,5.3,1540.0,-37.82824,145.03137,11308.0,3122.0,52.0,2.0,1965.0,450000.0
2017-01-07,Banyule_City,Miles,Eastern_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.2903930131004367,1.0,8.8,458.0,-37.73569,145.05913,2947.0,3081.0,47.0,3.0,1970.0,790000.0
2017-01-07,Banyule_City,Barry,Eastern_Metropolitan,Other,66.5,1.0,2.0,133.0,0.2261904761904762,1.0,8.8,588.0,-37.73764,145.05323,2947.0,3081.0,47.0,2.0,1970.0,780000.0
2017-01-07,Banyule_City,Other,Eastern_Metropolitan,Other,31.666666666666668,1.0,3.0,95.0,0.1602023608768971,0.0,8.8,593.0,-37.7482,145.04073,2674.0,3081.0,67.0,3.0,1950.0,726500.0
2017-01-07,Banyule_City,Other,Eastern_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.2305025996533795,1.0,8.8,577.0,-37.74307,145.0399,2674.0,3081.0,47.0,3.0,1970.0,710000.0
2017-01-07,Bayside_City,Hodges,Southern_Metropolitan,Other,32.0,1.0,2.0,64.0,0.6095238095238096,1.0,16.0,105.0,-37.94887,145.02647,4794.0,3190.0,47.0,2.0,1970.0,645000.0
2017-01-07,Brimbank_City,Ypa,Western_Metropolitan,Other,42.6,2.0,5.0,213.0,0.3463414634146341,2.0,18.0,615.0,-37.68455,144.73272,5556.0,3037.0,10.0,5.0,2007.0,650500.0
2017-01-07,Wyndham_City,Other,Western_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,18.4,512.0,-37.80046,145.0032,13830.0,3029.0,47.0,3.0,1970.0,471000.0
2017-01-07,Wyndham_City,Hockingstuart,Western_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,18.4,512.0,-37.80046,145.0032,13830.0,3029.0,47.0,3.0,1970.0,683000.0
2017-01-07,Wyndham_City,Other,Western_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,18.4,512.0,-37.80046,145.0032,13830.0,3029.0,47.0,3.0,1970.0,440000.0
2017-01-07,Monash_City,Ray,Southern_Metropolitan,Other,29.0,2.0,3.0,87.0,0.2710280373831775,2.0,12.3,321.0,-37.90415,145.10504,768.0,3166.0,12.0,3.0,2005.0,750000.0
2017-01-07,Hume_City,Ypa,Northern_Metropolitan,Other,45.25,1.0,4.0,181.0,0.2615606936416185,1.0,14.0,692.0,-37.6876,144.91167,851.0,3047.0,57.0,4.0,1960.0,650000.0
2017-01-07,Hume_City,Ypa,Northern_Metropolitan,Other,44.5,1.0,2.0,89.0,0.5393939393939394,1.0,14.0,165.0,-37.68582,144.91638,851.0,3047.0,22.0,2.0,1995.0,390000.0
2017-01-07,Brimbank_City,O_Brien,Western_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,15.5,512.0,-37.80046,145.0032,3656.0,3038.0,47.0,3.0,1970.0,506000.0
2017-01-07,Brimbank_City,Other,Western_Metropolitan,Other,44.333333333333336,2.0,3.0,133.0,0.1736292428198433,2.0,15.5,766.0,-37.71424,144.7958,3656.0,3038.0,47.0,3.0,1970.0,810000.0
2017-01-07,Brimbank_City,Brad,Western_Metropolitan,Other,60.0,2.0,3.0,180.0,0.240320427236315,2.0,15.5,749.0,-37.72321,144.80882,3656.0,3038.0,38.0,3.0,1979.0,735000.0
2017-01-07,Brimbank_City,Barry,Western_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,15.5,512.0,-37.80046,145.0032,3656.0,3038.0,47.0,3.0,1970.0,595000.0
2017-01-07,Brimbank_City,Barry,Western_Metropolitan,Other,44.333333333333336,1.0,3.0,133.0,0.259765625,2.0,15.5,512.0,-37.80046,145.0032,3656.0,3038.0,47.0,3.0,1970.0,605000.0
2017-01-07,Brimbank_City,Other,Western_Metropolitan,Keilor_East,31.0,2.0,2.0,62.0,1.0,2.0,11.7,62.0,-37.73893,144.87661,5629.0,3033.0,3.0,2.0,2014.0,520000.0
2017-01-07,Brimbank_City,Barry,Western_Metropolitan,Other,33.25,2.0,4.0,133.0,0.1824417009602194,1.0,15.5,729.0,-37.70115,144.80144,570.0,3038.0,30.0,4.0,1987.0,640000.0
